StartDate;EndDate;Status;IPAddress;Progress;Duration (in seconds);Finished;RecordedDate;ResponseId;RecipientLastName;RecipientFirstName;RecipientEmail;ExternalReference;LocationLatitude;LocationLongitude;DistributionChannel;UserLanguage;Q1;Q2;Q3;Q4;Q5;Q6;Q7;Q8;Q9;Q10;id;age;gender;education;M1_1;M2_1;M3_1;M4_1;M5_1;U1_1;U2_1;U3_1;U4_1;S1_1;S2_1;S3_1;S4_1;S5_1;S6_1;I1_1;I2_1;I3_1;I4_1;I5_1;C1_1;C2_1;C4_1;C4_1;C5_1;ext_1;agr_1r;con_1;est_1r;ope_1;ext_2r;agr_2;con_2r;est_2;ope_2r;stomp_1_i;stomp_2_s;stomp_3_s;stomp_4_s;stomp_5_u;stomp_6_m;stomp_7_s;stomp_8_c;stomp_9_s;stomp_10_i;stomp_11_m;stomp_12_s;stomp_13_m;stomp_14_oldies;stomp_15_s;stomp_16_u;stomp_17_i;stomp_18_c;stomp_19_c;stomp_20_u;stomp_21_i;stomp_22_c;stomp_23_soundtrack;uom_1;uom_2r;uom_3;uom_4;uom_5;uom_6;uom_7;uom_8;uom_9;uom_10;uom_11;uom_12r;uom_13;uom_14;uom_15;eq1;eq2;eq3;eq4;eq5;eq6;eq7;eq8;eq9;eq10;eq11;eq12;eq13;eq14;eq15;eq16;eq17;eq18;eq19;eq20;eq21;eq22;sq1;sq2;sq3;sq4;sq5;sq6;sq7;sq8;sq9;sq10;sq11;sq12;sq13;sq14;sq15;sq16;sq17;sq18;sq19;sq20;sq21;sq22;sq23;sq24;sq25;SC0;SC1;SC2;SC3;SC4;SC5;MUSIC- Mellow mean;MUSIC- unpretentious mean;MUSIC- sophisticated mean;MUSIC- intense mean;MUSIC contemporary mean;TIPI_Extroversion;TIPI_Agreeableness;TIPI_Emotional Stability;TIPI_Conscientiousness;TIPI_Openness;Mellow;Unpretentious;Sophisticated;Intense;Contemporary;Create New Field or Choose From Dropdown...;Emotional Mean;Cognitive Mean;Background;EQ score mean;SQ score mean
24.02.21 14:42;24.02.21 15:00;0;213.5.215.187;100;1050;1;24.02.21 15:00;R_ufXdrYZcgwc2j1T;;;;;52,43989563;16,93569946;anonymous;EN;1;1;1;1;1;1;1;1;1;1;MAC1999;22;2;1;3;2;4;2;3;5;3;5;3;4;5;4;4;5;3;2;3;4;4;2;3;4;1;2;4;3;3;6;5;4;2;6;3;7;6;6;4;5;5;5;4;4;5;5;3;4;4;4;7;5;4;3;2;3;3;7;5;6;4;5;4;4;3;3;3;2;4;4;4;4;1;4;1;3;3;2;2;1;2;2;3;2;3;2;2;3;3;3;2;2;3;2;2;2;3;3;1;3;2;2;1;2;3;1;3;2;3;2;2;2;1;1;3;1;2;3;1;2;3;2;45;5;9;9;12;10;2,8;4;4,166666667;3;2,8;2,5;4,5;6;4,5;5;8;8;18,71428571;10,75;9,75;;4;3,2;3,25;1,066666667;1,2
24.02.21 13:57;24.02.21 15:03;0;213.205.240.186;100;3981;1;24.02.21 15:03;R_etA5T3zgSbCyO0V;;;;;51,563797;-0,076507568;anonymous;EN;1;1;1;1;1;1;1;1;1;1;NIM1998;22;2;1;4;4;3;4;3;4;3;3;5;4;4;4;5;4;4;5;4;5;5;5;1;4;3;3;4;6;4;3;3;5;4;3;3;5;3;4;6;5;3;3;4;4;5;3;5;6;6;6;5;4;5;6;7;5;5;4;4;5;4;3;4;4;2;3;2;3;2;4;4;4;2;4;3;3;3;3;3;3;3;4;3;3;2;4;4;4;4;3;3;3;2;4;3;3;3;1;1;3;3;3;2;1;4;3;3;2;2;2;1;2;2;2;2;1;2;2;3;4;3;2;39;10;7;6;8;8;3,6;3,75;4,166666667;4,8;3;5;3,5;4;3;4;11,33333333;11,33333333;16;12;12,5;;3,4;2,8;3,5;1,285714286;1,25
24.02.21 15:55;24.02.21 16:19;0;73.134.15.98;100;1387;1;24.02.21 16:19;R_2zHq6E6a4Wv6iDm;;;;;39,36450195;-76,60690308;anonymous;EN;1;1;1;1;1;1;1;1;1;1;AND1977;43;1;1;4;3;2;3;4;2;4;4;4;5;5;4;4;5;5;4;2;3;2;3;3;2;2;3;4;2;3;5;6;6;3;6;3;6;7;7;4;6;7;3;3;5;6;4;3;7;6;3;2;5;4;4;4;5;6;5;5;3;4;5;3;4;3;4;2;2;3;4;2;2;4;4;2;3;4;2;1;4;4;1;4;3;3;1;4;4;3;3;3;1;3;3;2;3;2;3;3;1;1;4;4;1;3;1;2;2;1;3;3;2;3;1;2;2;2;2;3;2;2;1;47;5;9;8;12;13;3,2;3,5;4,666666667;2,8;2,8;2,5;4,5;6;4;6,5;10;10;20,57142857;11,5;13;;3,8;3;3;1,473684211;1,409090909
25.02.21 05:49;25.02.21 06:19;0;93.115.193.96;100;1805;1;25.02.21 06:19;R_26g2cwnDOKTWXAu;;;;;51,50639343;-0,020004272;anonymous;EN;1;1;1;1;1;1;1;1;1;1;IGG2000;20;2;1;3;1;4;4;1;3;2;5;4;5;5;3;2;4;5;5;5;5;4;4;3;4;2;3;3;6;6;7;1;7;6;7;6;3;5;7;5;6;5;5;7;4;6;2;7;6;6;6;6;2;5;7;5;6;1;6;6;6;5;1;2;1;4;4;1;3;4;4;5;5;4;5;4;2;4;3;4;2;1;2;4;3;3;1;2;4;2;3;1;2;3;1;1;3;4;4;1;3;1;3;3;1;4;2;1;1;2;4;3;1;2;3;4;4;4;2;1;2;3;2;54;12;13;13;4;12;2,6;3,5;4;4,6;3;6;6,5;2;6,5;6;12,33333333;12,33333333;14,28571429;17,25;14,75;;2,6;3,2;4,75;1,384615385;1,529411765
26.02.21 07:33;26.02.21 07:57;0;46.64.106.242;100;1478;1;26.02.21 07:57;R_3Iboe23lPxDHK4K;;;;;51,57879639;-0,123504639;anonymous;EN;1;1;1;1;1;1;1;1;1;1;SID2000;20;2;1;5;4;4;2;5;1;4;2;4;4;4;2;4;5;3;1;1;4;4;1;1;1;1;1;2;1;7;7;2;7;1;6;6;3;3;6;4;1;6;5;6;5;1;5;1;4;1;4;4;2;7;1;6;3;3;6;5;7;5;1;4;5;2;4;1;1;2;2;2;1;2;4;1;3;4;3;3;2;2;3;3;3;3;2;2;3;4;3;4;2;3;3;3;3;1;3;1;1;1;3;3;1;4;1;2;1;1;3;2;1;3;4;3;1;2;3;2;2;3;3;43;2;13;13;5;10;4;2,75;3,666666667;2,2;1,2;1;6,5;2,5;6,5;5;8,666666667;8,666666667;15,57142857;7,5;7,75;;3,4;2;2,25;1,1875;1,45
19.02.21 10:46;19.02.21 11:06;0;167.98.108.114;99;1200;0;26.02.21 10:46;R_2zuvyJfytNiMe11;;;;;;;anonymous;EN;1;1;1;1;1;1;1;1;1;1;OBR1994;27;1;1;5;1;5;1;1;4;3;4;3;5;3;3;2;5;4;5;4;5;3;5;2;1;1;1;1;6;2;6;6;5;7;4;5;6;3;4;4;5;6;3;2;5;4;1;7;1;4;2;6;4;1;7;4;4;1;6;1;7;4;4;4;2;3;4;2;5;3;4;5;4;3;4;2;3;2;2;1;1;3;2;3;4;3;3;3;3;4;2;3;3;2;3;3;3;2;4;3;2;1;4;4;1;3;1;1;4;1;3;4;4;4;2;3;4;3;3;2;1;4;3;50;13;6;11;12;8;2,6;3,5;3,666666667;4,4;1,2;6,5;3;6;5,5;4;3;3;15,57142857;15;8,5;;3,4;3,6;4;1,25;1,631578947
28.02.21 06:40;28.02.21 06:56;0;92.232.152.197;100;941;1;28.02.21 06:56;R_1EciQSXZbwirxRz;;;;;51,54299927;0,130203247;anonymous;EN;1;1;1;1;1;1;1;1;1;1;BAS2001;20;2;1;3;2;3;4;2;4;2;4;2;5;2;1;2;3;3;2;1;3;5;5;2;5;3;5;5;6;4;7;5;6;3;7;5;5;6;6;3;2;4;1;4;2;5;2;1;3;5;6;5;1;7;1;7;4;5;5;6;6;4;5;5;5;4;2;3;2;2;2;4;4;2;4;2;4;4;2;4;4;4;1;4;3;3;1;2;4;4;4;3;2;4;3;3;2;1;4;4;2;2;3;3;2;4;1;1;2;2;3;2;2;3;2;4;1;3;3;2;4;4;3;54;9;11;12;10;12;2,8;3;2,666666667;3,2;4;4,5;5,5;5;6;6;8,333333333;8,333333333;9,714285714;7,25;12,5;;4,6;2,2;3,5;1,588235294;1,4
28.02.21 10:39;28.02.21 10:54;0;86.17.152.165;100;929;1;28.02.21 10:54;R_3RxQZC17xQXyXUt;;;;;51,54350281;-0,173294067;anonymous;EN;1;1;1;1;1;1;1;1;1;1;ISS2001;19;2;1;4;4;3;4;4;1;3;4;4;2;4;4;5;2;5;4;1;2;4;4;3;4;1;5;4;5;3;4;3;6;3;6;3;5;7;6;5;6;5;4;5;4;6;3;1;6;7;5;6;5;7;6;7;6;1;5;7;5;4;5;4;5;2;3;4;1;2;2;4;2;4;4;4;3;4;2;3;3;2;3;3;3;4;1;2;1;1;4;4;3;3;2;3;3;3;4;4;4;3;2;2;2;3;2;1;2;2;2;2;4;3;2;3;1;3;2;1;2;3;3;45;8;9;7;8;13;3,8;3;3,666666667;3;3,4;4;4,5;4;3,5;6,5;11;11;18,42857143;9,75;15,75;;4;2,4;3,5;1,384615385;1,285714286
28.02.21 12:25;28.02.21 13:24;0;213.205.198.40;100;3569;1;28.02.21 13:24;R_3PRKl1Y591aOLat;;;;;51,59429932;-0,249099731;anonymous;EN;1;1;1;1;1;1;1;1;1;1;NAB;22;2;1;4;2;4;1;4;4;2;4;4;4;4;2;4;4;4;4;1;2;2;4;3;4;4;4;4;3;5;5;2;6;2;6;5;5;6;4;4;3;2;4;6;2;3;2;2;4;3;2;2;3;4;2;5;4;6;2;7;4;5;5;4;5;2;4;4;4;4;5;5;4;4;5;4;3;3;3;3;2;4;4;4;2;3;3;3;3;3;3;3;3;2;4;2;3;3;1;2;2;4;4;3;4;1;2;3;4;2;3;1;3;3;4;3;3;4;4;4;2;4;4;45;5;11;10;7;12;3;3,5;3,666666667;2,6;3,8;2,5;5,5;3,5;5;6;7,333333333;7,333333333;10,28571429;6,5;11;;4,2;4,2;4,5;1,214285714;1,333333333
28.02.21 14:17;28.02.21 14:46;0;5.71.111.169;100;1773;1;28.02.21 14:46;R_2U3dlxqCkJ8RMLU;;;;;51,59429932;-0,249099731;anonymous;EN;1;1;1;1;1;1;1;1;1;1;MER2000;20;2;1;5;3;5;1;4;4;4;5;3;1;2;3;5;4;4;4;4;5;3;5;1;3;3;4;3;3;2;6;1;6;3;7;5;5;5;5;5;6;6;6;4;7;6;6;6;5;7;5;6;5;6;5;6;7;2;7;7;6;5;4;3;3;2;4;1;4;4;4;3;2;3;4;5;3;4;2;2;2;3;1;4;4;4;1;3;3;4;4;4;1;3;4;3;3;4;3;1;2;1;3;3;4;3;3;3;3;2;1;1;4;2;3;2;2;3;2;1;4;2;3;43;6;9;11;6;11;3,6;4;3,166666667;4,2;2,8;3;4,5;3;5,5;5,5;9,666666667;9,666666667;23,42857143;14;16,5;;3,4;3,4;3;1,545454545;1,125
28.02.21 17:20;28.02.21 17:30;0;86.135.118.197;100;595;1;28.02.21 17:30;R_24CSj4MiUffL3F0;;;;;51,55909729;-0,228302002;anonymous;EN;1;1;1;1;1;1;1;1;1;1;Amy1994;26;2;1;1;2;1;2;1;1;2;1;1;1;4;3;4;2;4;2;2;1;1;2;1;4;4;2;1;3;6;6;3;3;2;5;7;5;2;4;1;1;1;1;5;1;1;1;1;1;4;1;1;2;1;3;4;4;1;1;6;1;5;4;4;3;1;1;2;2;4;2;4;4;4;4;2;4;4;1;2;3;3;2;4;3;4;2;3;3;3;4;4;1;3;3;2;2;3;4;1;3;3;2;1;1;4;1;1;2;3;4;2;2;2;1;1;1;1;1;3;2;1;4;42;5;11;13;8;5;1,4;1,25;3;1,6;2,4;2,5;5,5;4;6,5;2,5;3,333333333;3,333333333;5,857142857;5,75;8,75;;3,4;2,2;4;1,421052632;1,692307692
01.03.21 00:45;01.03.21 01:30;0;217.138.183.214;100;2743;1;01.03.21 01:30;R_1LiLtg12iLTbw8w;;;;;51,58340454;-0,075500488;anonymous;EN;1;1;1;1;1;1;1;1;1;1;HIL1992;28;3;1;4;5;5;2;4;5;4;5;4;5;4;3;5;4;3;4;1;2;4;4;2;2;1;1;3;7;7;5;3;6;3;7;2;5;7;6;5;6;5;5;2;4;6;6;4;7;6;2;7;3;5;5;2;7;5;5;5;3;5;2;3;4;4;4;3;2;4;4;1;1;2;4;4;4;4;3;3;2;3;1;4;3;3;1;4;3;2;3;4;1;1;3;3;4;4;2;2;3;1;4;2;1;4;1;2;1;1;3;1;4;4;1;1;1;3;4;2;1;3;2;52;10;14;7;8;13;4;4,5;4;3;1,8;5;7;4;3,5;6,5;9;9;18,71428571;12,25;14,5;;3,6;3,4;2;1,555555556;1,75
01.03.21 11:24;01.03.21 11:40;0;86.157.104.179;100;910;1;01.03.21 11:40;R_qLxTAc3EBormEY9;;;;;52,67550659;-2,76159668;anonymous;EN;1;1;1;1;1;1;1;1;1;1;ROU1998;23;1;1;4;4;5;4;5;4;5;5;5;4;5;3;4;4;5;3;4;3;5;5;3;5;3;4;3;6;3;6;6;6;3;7;5;7;2;6;5;4;4;7;5;6;6;5;6;5;6;3;4;3;5;7;6;3;4;7;5;6;4;5;4;4;2;3;1;1;2;1;5;4;4;5;4;3;4;3;3;1;4;1;4;1;4;2;3;3;2;4;3;2;2;3;3;1;4;4;2;3;4;4;4;2;3;3;4;3;3;3;2;3;3;3;1;2;3;2;1;4;3;1;51;9;10;11;13;8;4,4;4,75;4,166666667;4;3,6;4,5;5;6,5;5,5;4;8,666666667;8,666666667;18;15,75;11,5;;3,8;1,6;4,5;1,5;1,4
01.03.21 18:14;01.03.21 18:29;0;184.146.159.46;100;900;1;01.03.21 18:29;R_SVI1Q1d3cK9wHeh;;;;;43,38490295;-80,48699951;anonymous;EN;1;1;1;1;1;1;1;1;1;1;NDI2002;18;2;1;4;5;5;5;4;2;4;2;5;4;4;4;5;4;5;2;1;5;4;4;4;1;1;5;4;2;3;6;3;5;2;5;5;3;4;7;4;3;6;7;6;5;2;2;6;2;5;4;3;1;6;1;1;2;1;6;1;6;4;5;2;5;1;4;1;1;4;3;4;2;4;1;2;3;3;4;3;2;3;2;4;2;4;3;2;3;4;4;3;2;1;2;2;2;1;4;3;3;1;3;4;3;4;1;2;3;2;4;3;3;3;3;3;1;4;1;2;2;3;2;38;4;8;11;6;9;4,6;3,25;4,333333333;3,2;3;2;4;3;5,5;4,5;6,666666667;6,666666667;13,42857143;13,25;4,25;;3,4;2,6;2,75;1,333333333;1,411764706
02.03.21 02:58;02.03.21 03:22;0;188.147.104.64;100;1430;1;02.03.21 03:22;R_2ZE1D2gud1lILSl;;;;;54,38699341;18,61390686;anonymous;EN;1;1;1;1;1;1;1;1;1;1;Jan 99;22;2;1;3;5;3;4;3;1;2;2;3;2;4;1;5;4;2;4;4;5;5;2;3;1;4;5;4;2;6;4;3;5;3;5;3;6;7;5;1;2;5;1;7;5;4;4;5;5;1;2;4;1;7;4;4;2;4;7;2;7;5;5;5;4;4;5;3;1;2;4;4;2;3;3;3;3;3;2;1;3;4;2;2;3;3;1;1;4;4;3;3;2;4;3;3;4;3;4;2;3;1;2;2;1;1;2;1;2;3;2;2;4;1;3;1;2;3;1;1;4;1;4;44;5;11;7;9;12;3,6;2;3;4;3,4;2,5;5,5;4,5;3,5;6;8,666666667;8,666666667;11,85714286;12,5;7;;4,6;3;3;1,368421053;1,571428571
02.03.21 12:07;02.03.21 12:56;0;172.58.103.138;100;2914;1;02.03.21 12:56;R_AunPm7EVfMvWX0B;;;;;29,74389648;-95,60669708;anonymous;EN;1;1;1;1;1;1;1;1;1;1;HEC2001;20;1;1;3;2;3;1;2;1;1;1;1;3;4;3;4;3;3;3;2;3;3;3;3;4;1;4;4;7;7;6;7;4;3;7;7;7;6;1;1;1;1;1;1;1;7;1;1;1;1;1;5;1;1;1;5;1;1;1;4;1;5;5;5;2;4;5;3;4;3;4;5;5;5;4;2;4;4;1;1;1;3;1;4;3;4;2;4;4;4;4;4;1;4;3;4;3;3;4;2;2;1;2;4;2;4;2;1;3;2;4;4;3;4;3;1;2;1;2;2;2;4;2;61;10;14;13;14;10;2,2;1;3,333333333;2,8;3,2;5;7;7;6,5;5;2;2;4;2,5;9,5;;4,2;3,8;4,75;1,727272727;1,588235294
02.03.21 13:41;02.03.21 13:57;0;68.33.159.51;100;970;1;02.03.21 13:57;R_2TMei9BEYKgmcff;;;;;39,62489319;-75,83509827;anonymous;EN;1;1;1;1;1;1;1;1;1;1;bro2001;19;2;2;4;3;4;5;4;1;1;1;1;5;3;2;3;4;5;1;1;1;1;1;3;4;2;4;4;2;4;5;1;5;3;6;5;2;3;1;1;5;5;1;6;2;1;4;1;2;6;7;5;2;7;1;4;1;5;1;7;4;5;5;5;5;3;2;4;2;2;4;5;4;4;5;4;4;3;3;1;2;2;1;3;3;3;2;2;3;4;3;4;1;3;2;3;3;4;2;1;3;2;1;2;1;3;3;2;1;2;3;2;2;2;2;1;1;2;3;1;3;3;4;36;5;10;10;3;8;4;1;3,666666667;1;3,4;2,5;5;1,5;5;4;8,666666667;8,666666667;13;2,5;6,25;;4,6;2,8;4,5;1,388888889;1,230769231
03.03.21 05:34;03.03.21 06:29;0;152.32.98.185;100;3292;1;03.03.21 06:29;R_phOMRIyNldg3tRv;;;;;14,56869507;121,0487061;anonymous;EN;1;1;1;1;1;1;1;1;1;1;CAV2001;19;2;1;4;4;4;3;4;3;4;3;4;3;3;2;2;3;4;2;1;2;1;1;3;3;3;3;4;5;2;6;3;6;2;6;4;4;3;6;4;3;3;7;6;4;2;7;1;4;5;3;3;2;7;5;3;5;6;4;7;6;5;4;4;4;4;4;4;2;3;4;4;1;3;4;4;3;4;3;3;4;2;3;2;3;3;3;3;3;4;3;3;3;3;3;2;3;3;4;2;2;1;4;3;3;4;3;2;3;2;3;2;3;4;3;4;1;2;3;2;2;4;2;41;7;8;10;7;9;3,8;3,5;2,833333333;1,4;3,2;3,5;4;3,5;5;4,5;8;8;16;9;10,75;;4,2;3,4;3;1,153846154;1,470588235
03.03.21 06:49;03.03.21 07:06;0;90.221.23.116;100;1035;1;03.03.21 07:07;R_2Twc2wzl4vinDXE;;;;;51,52900696;-0,059997559;anonymous;EN;1;1;1;1;1;1;1;1;1;1;KAC1999;21;1;1;4;4;4;3;4;2;3;2;3;4;4;4;4;4;4;2;3;3;3;4;3;4;4;3;3;3;6;3;5;5;3;5;6;6;3;6;4;4;6;2;6;3;2;3;2;2;5;5;2;4;6;2;2;4;2;4;4;5;3;2;2;2;2;3;3;2;2;2;3;2;3;5;2;3;3;3;3;3;3;2;3;2;3;2;2;2;3;3;3;1;3;3;2;2;2;3;1;2;3;2;3;1;2;2;2;2;2;2;3;2;3;2;4;2;2;2;3;2;3;2;45;6;11;9;11;8;3,8;2,5;4;3;3,4;3;5,5;5,5;4,5;4;7,333333333;7,333333333;16,28571429;8,5;8;;2,2;2,4;3,25;1,076923077;1,105263158
24.02.21 14:17;24.02.21 14:54;0;92.24.192.39;99;2245;0;03.03.21 14:17;R_10VDihboy6a7qCF;;;;;;;anonymous;EN;1;1;1;1;1;1;1;1;1;1;MUR1999;21;2;1;4;2;2;2;2;2;4;4;2;4;5;4;4;4;5;4;4;5;4;5;4;2;2;4;2;5;2;6;3;7;6;5;5;5;6;6;4;6;5;3;7;5;5;2;6;2;6;3;2;3;5;6;5;2;2;6;6;3;2;4;4;4;1;1;4;4;4;4;4;3;2;4;1;3;3;2;1;1;2;2;3;4;4;2;3;4;4;4;3;2;3;3;3;4;4;4;1;3;1;1;1;2;4;2;3;1;1;2;2;2;2;2;1;1;4;3;2;4;4;2;50;11;7;11;8;13;2,4;3;4,333333333;4,4;2,8;5,5;3,5;4;5,5;6,5;6,333333333;6,333333333;15,42857143;15;10;;3;3,4;3,25;1,428571429;1,538461538
26.02.21 03:34;26.02.21 03:46;0;77.69.189.229;98;724;0;05.03.21 03:34;R_27xm7AfCMRLGTDP;;;;;;;anonymous;EN;1;1;1;1;1;1;1;1;1;1;FON2000;20;2;1;4;5;4;4;4;3;4;3;4;4;4;4;4;4;3;1;1;2;2;3;4;4;4;4;4;5;5;3;1;7;2;7;6;3;5;6;5;6;6;6;5;5;5;5;2;6;7;7;7;4;7;5;7;5;6;6;7;6;5;5;5;4;3;5;4;1;2;3;4;2;4;5;4;4;4;4;1;3;4;1;4;4;4;1;3;4;4;4;4;1;4;3;3;3;4;3;1;2;2;4;2;3;4;2;3;3;2;2;2;3;2;4;3;1;3;1;1;3;3;2;44;7;12;9;4;12;4,2;3,5;3,833333333;1,8;4;3,5;6;2;4,5;6;12,33333333;12,33333333;20,42857143;10,5;14;;4,4;3;3,75;1,8;1,272727273
28.02.21 15:08;28.02.21 15:29;0;86.188.25.199;99;1278;0;07.03.21 15:08;R_214iqOn1gEqz2CJ;;;;;;;anonymous;EN;1;1;1;1;1;1;1;1;1;1;BAU2001;19;2;1;2;4;5;4;4;1;5;3;4;2;3;1;5;2;4;1;1;4;3;4;2;4;4;3;5;3;6;4;3;4;3;7;3;3;6;3;1;5;4;1;1;1;1;4;1;4;4;5;5;1;6;1;6;4;4;2;7;7;4;5;3;3;2;1;2;1;3;2;3;2;4;4;2;3;4;3;3;1;2;2;1;3;3;3;2;3;3;2;3;3;3;2;3;2;3;3;1;3;2;2;2;2;2;3;3;4;2;3;1;3;2;3;3;3;2;3;3;3;3;2;42;6;13;7;6;10;3,8;3,25;2,833333333;2,6;3,6;3;6,5;3;3,5;5;7,666666667;7,666666667;10,14285714;4,25;9,75;;3,4;1,8;3,25;1,166666667;1
08.03.21 04:01;08.03.21 04:16;0;37.228.236.86;100;893;1;08.03.21 04:16;R_WdHaXwuSMb5m4Sd;;;;;53,33790588;-6,259094238;anonymous;EN;1;1;1;1;1;1;1;1;1;1;SAN1990;30;2;1;4;4;4;4;4;1;1;1;3;4;2;4;3;3;3;3;5;5;5;5;3;1;2;2;2;1;7;1;2;7;2;7;1;5;6;6;3;3;6;1;6;3;4;4;7;5;4;5;1;5;4;6;2;2;1;7;2;7;4;3;4;4;5;3;4;2;2;4;5;4;1;4;5;4;4;2;1;1;4;2;4;3;4;1;1;4;4;4;4;1;4;3;4;3;3;4;1;1;1;3;2;4;3;2;3;4;1;1;3;2;3;2;3;3;1;2;1;1;3;4;39;3;14;2;7;13;4;1,5;3,166666667;4,6;2;1,5;7;3,5;1;6,5;10,33333333;10,33333333;17,28571429;16,25;6,5;;4;3;3,5;1,714285714;1,4
01.03.21 20:37;01.03.21 21:01;0;101.115.11.100;99;1447;0;08.03.21 20:37;R_3nH1aRSpsvVl5p1;;;;;;;anonymous;EN;1;1;1;1;1;1;1;1;1;1;Bou1993 ;27;2;2;4;2;4;4;4;1;2;2;2;3;5;4;4;5;4;3;3;3;4;2;3;2;4;4;5;6;4;4;3;7;5;7;3;5;7;6;4;6;6;1;4;2;6;5;2;4;6;5;4;5;5;2;7;4;1;6;7;4;5;5;5;5;3;4;1;1;4;5;5;5;5;5;4;4;4;3;2;1;3;2;3;2;4;2;1;3;3;4;3;2;3;2;2;1;4;4;1;1;2;3;1;1;4;1;1;1;1;2;2;2;4;2;4;3;1;4;3;1;4;3;51;11;11;7;8;14;3,6;1,75;4,166666667;3;3,6;5,5;5,5;4;3,5;7;8,666666667;8,666666667;19;9;13,75;;4,6;3;5;1,375;1,736842105
09.03.21 02:54;09.03.21 05:40;0;89.35.198.163;100;9927;1;09.03.21 05:40;R_1eDBLgCY4aFhOqS;;;;;51,50639343;-0,020004272;anonymous;EN;1;1;1;1;1;1;1;1;1;1;HAR2000;20;2;1;4;4;4;3;4;1;3;4;4;4;5;2;3;4;4;2;1;3;4;2;4;2;5;4;3;2;4;3;2;4;2;5;2;3;4;2;6;4;3;4;5;2;1;6;1;1;3;2;4;2;6;2;4;1;2;1;7;2;4;1;5;5;3;2;3;3;4;2;3;3;2;4;3;2;3;2;3;4;4;3;2;3;2;3;4;3;3;2;2;3;2;3;2;2;3;2;3;2;3;3;3;2;3;2;3;3;3;2;1;2;3;2;3;2;2;3;3;2;3;4;31;4;9;5;5;8;3,8;3;3,666666667;2,4;3,6;2;4,5;2,5;2,5;4;4;4;14,42857143;3,75;6,25;;3,6;2,8;3;1,222222222;1
20.03.21 10:32;20.03.21 10:50;0;77.219.3.194;100;1102;1;20.03.21 10:50;R_1ImlVz7YVEWN6fF;;;;;56,94960022;24,09779358;anonymous;EN;1;1;1;1;1;1;1;1;1;1;LAZ1999;21;2;1;2;2;2;3;3;5;2;5;2;4;4;3;3;4;3;3;2;2;2;4;5;4;2;1;3;3;3;6;2;7;2;3;4;2;6;5;4;6;6;4;7;3;5;5;2;4;6;6;7;4;4;2;3;3;2;5;5;3;5;4;3;1;4;4;2;3;4;3;2;2;4;5;2;3;2;3;3;3;4;2;3;4;4;2;2;3;4;2;4;2;2;3;3;4;2;3;2;1;3;3;1;2;3;3;3;2;3;3;3;4;1;2;2;2;3;1;2;4;2;4;38;5;6;10;4;13;2,4;3,5;3,5;2,6;3;2,5;3;2;5;6,5;10,33333333;10,33333333;18,57142857;8;10;;3,4;3,2;3,25;1,428571429;1,1
21.03.21 07:55;21.03.21 08:12;0;67.70.64.24;100;1076;1;21.03.21 08:12;R_VXddsb8Jm7uS7Bf;;;;;43,3052063;-79,84420013;anonymous;EN;1;1;1;1;1;1;1;1;1;1;Fre1995;25;2;1;4;4;4;4;3;1;1;2;2;3;2;2;4;3;5;4;4;4;3;3;4;5;4;5;4;1;7;3;1;2;1;6;3;3;2;6;4;5;4;1;3;3;6;7;6;5;7;4;7;3;5;6;7;7;4;7;7;4;5;4;2;3;2;4;2;3;2;2;5;5;4;5;3;3;3;4;1;2;3;2;4;3;3;2;2;3;4;2;3;1;3;2;3;2;3;3;1;3;1;2;2;1;3;2;3;2;1;2;2;3;2;3;3;1;2;3;1;2;3;2;29;2;13;6;4;4;3,8;1,5;3,166666667;3,6;4,4;1;6,5;2;3;2;8,666666667;8,666666667;18;15,25;16,75;;3,2;2,6;4,75;1,235294118;1,285714286
23.03.21 03:46;23.03.21 04:20;0;109.18.168.187;100;2027;1;23.03.21 04:20;R_1LFI8SczK7bv27t;;;;;47,2144928;-1,551193237;anonymous;EN;1;1;1;1;1;1;1;1;1;1;IOT 1988;32;1;2;5;4;4;4;4;5;4;4;4;4;3;5;4;4;4;3;2;4;4;4;3;3;3;3;3;4;4;2;3;6;2;4;3;2;6;5;6;4;7;6;4;6;4;6;6;5;4;5;5;7;5;6;4;5;6;5;4;5;4;5;4;4;2;3;4;1;3;5;4;3;3;2;4;2;4;3;2;2;3;3;2;1;2;4;2;1;2;2;2;3;2;2;2;1;3;1;1;3;3;1;1;2;1;3;3;4;1;1;3;3;1;4;1;3;4;1;1;4;1;4;36;6;8;5;5;12;4,2;4,25;4;3,4;3;3;4;2,5;2,5;6;9,666666667;9,666666667;24,85714286;14;11;;3,8;3,2;3;1,2;1,333333333
